  0.2827546E+02   0.2226837E-05   0.1750044E-07
  0.2851732E+02   0.2250422E-05   0.1738707E-07
  0.2876124E+02   0.2274169E-05   0.1727378E-07
  0.2900725E+02   0.2298079E-05   0.1716057E-07
  0.2925537E+02   0.2322152E-05   0.1704745E-07
  0.2950560E+02   0.2346387E-05   0.1693443E-07
  0.2975798E+02   0.2370785E-05   0.1682152E-07
  0.3001252E+02   0.2395346E-05   0.1670872E-07
  0.3026923E+02   0.2420071E-05   0.1659606E-07
  0.3052814E+02   0.2444958E-05   0.1648354E-07
  0.3078927E+02   0.2470007E-05   0.1637116E-07
  0.3105263E+02   0.2495220E-05   0.1625894E-07
  0.3131824E+02   0.2520596E-05   0.1614688E-07
  0.3158612E+02   0.2546135E-05   0.1603499E-07
  0.3185629E+02   0.2571837E-05   0.1592329E-07
  0.3212878E+02   0.2597702E-05   0.1581178E-07
  0.3240359E+02   0.2623731E-05   0.1570047E-07
  0.3268076E+02   0.2649922E-05   0.1558937E-07
  0.3296030E+02   0.2676276E-05   0.1547848E-07
  0.3324223E+02   0.2702792E-05   0.1536782E-07
  0.3352657E+02   0.2729472E-05   0.1525740E-07
  0.3381334E+02   0.2756315E-05   0.1514721E-07
  0.3410256E+02   0.2783320E-05   0.1503727E-07
  0.3439426E+02   0.2810488E-05   0.1492759E-07
  0.3468845E+02   0.2837819E-05   0.1481817E-07
  0.3498516E+02   0.2865312E-05   0.1470903E-07
  0.3528441E+02   0.2892968E-05   0.1460016E-07
  0.3558622E+02   0.2920786E-05   0.1449159E-07
  0.3589061E+02   0.2948766E-05   0.1438330E-07
  0.3619760E+02   0.2976909E-05   0.1427532E-07
  0.3650722E+02   0.3005214E-05   0.1416765E-07
  0.3681949E+02   0.3033680E-05   0.1406029E-07
  0.3713443E+02   0.3062309E-05   0.1395325E-07
  0.3745206E+02   0.3091099E-05   0.1384654E-07
  0.3777241E+02   0.3120050E-05   0.1374017E-07
  0.3809549E+02   0.3149163E-05   0.1363414E-07
  0.3842135E+02   0.3178437E-05   0.1352846E-07
  0.3874999E+02   0.3207872E-05   0.1342313E-07
  0.3908144E+02   0.3237468E-05   0.1331816E-07
  0.3941572E+02   0.3267225E-05   0.1321356E-07
  0.3975287E+02   0.3297142E-05   0.1310933E-07
  0.4009290E+02   0.3327220E-05   0.1300548E-07
  0.4043583E+02   0.3357458E-05   0.1290202E-07
  0.4078170E+02   0.3387855E-05   0.1279894E-07
  0.4113053E+02   0.3418412E-05   0.1269625E-07
  0.4148235E+02   0.3449129E-05   0.1259397E-07
  0.4183717E+02   0.3480005E-05   0.1249209E-07
